date,open,high,low,close,volume
2018-02-07,7.51,8.03,7.51,8,9400
2018-02-08,7.85,8.01,5.56,7.8,9100
2018-02-09,7.8,7.8,7.7,7.8,9800
2018-02-12,7.75,7.8,7.75,7.8,1300
2018-02-13,7.5,7.9,7.5,7.9,5600
2018-02-14,7.9,7.9,7.65,7.65,300
2018-02-15,7.65,7.75,7.5,7.75,8900
2018-02-16,7.9,8,7.5,7.5,10100
2018-02-20,7.78,7.8,7.5,7.79,9800
2018-02-21,7.79,7.8,7.79,7.79,18800
2018-02-22,7.79,7.79,7.79,7.79,0
2018-02-23,7.7,7.8,7.7,7.75,5400
2018-02-26,7.8,7.8,7.8,7.8,200
2018-02-27,7.8,7.8,7.75,7.76,4100
2018-02-28,7.5,7.77,6.9,7.77,3400
2018-03-01,7.06,7.77,7.06,7.3,9200
2018-03-02,7.66,7.66,7.66,7.66,100
2018-03-05,7.05,7.7,7.05,7.55,5100
2018-03-06,7.6,7.64,7.55,7.55,3200
2018-03-07,7.55,7.55,7.5,7.5,5100
2018-03-08,7.6,7.8,7.5,7.8,9600
2018-03-09,7.65,7.76,7.65,7.75,11000
2018-03-12,7.7,7.7,7.7,7.7,200
2018-03-13,7.05,7.6,7,7,1400
2018-03-14,7.2,7.2,6.8,7,3000
2018-03-15,7,7.3,6.71,7.3,500
2018-03-16,6.7,7.5,6.7,7.5,600
2018-03-19,7,7,7,7,100
2018-03-20,7,7,7,7,1700
2018-03-21,7.01,7.01,7,7,2300
2018-03-22,6.65,7.07,6.61,7.07,25800
2018-03-23,7,7.8,6.7,7.49,11800
2018-03-26,7.49,7.49,7.49,7.49,0
2018-03-27,6.56,7.2,6.56,7.2,800
2018-03-28,7.4,7.4,6.45,6.45,3700
2018-03-29,6.5,6.85,6.3,6.85,2600
2018-04-02,6.8,6.85,6.8,6.85,200
2018-04-03,6.6,6.9,6.6,6.9,800
2018-04-04,6.95,7.25,6.95,7.25,700
2018-04-05,6.27,7.2,6.27,7.2,700
2018-04-06,6.5,7.05,6.5,7.05,10000
2018-04-09,6.55,7.05,6.15,7.05,2600
2018-04-10,7.06,7.06,7.06,7.06,200
2018-04-11,6.44,7.03,6.15,7.03,7500
2018-04-12,7,7.15,6.9,7.13,10500
2018-04-13,7.15,7.15,6.8,7.1,9200
2018-04-16,7,7.29,6.95,7,32000
2018-04-17,7,7,6.7,6.9,2700
2018-04-18,6.85,6.85,6.8,6.8,300
2018-04-19,6.4,6.65,6.2,6.2,2300
2018-04-20,6.4,6.4,6.06,6.35,2000
2018-04-23,6.35,6.35,6.35,6.35,100
2018-04-24,6.35,6.4,6.05,6.39,5200
2018-04-25,6.18,6.18,6,6,1100
2018-04-26,5.87,6,5.7,6,900
2018-04-27,5.55,5.98,5.55,5.98,1000
2018-04-30,5.4,6.2,5.4,6.2,1200
2018-05-01,6.15,6.25,6.15,6.25,4100
2018-05-02,6.25,6.27,6.2,6.25,4300
2018-05-03,6.25,6.27,6.15,6.27,7300
2018-05-04,6.25,6.25,6.1,6.15,20200
2018-05-07,6.15,6.5,5.95,6.5,3300
2018-05-08,6.4,6.5,6.25,6.5,25500
2018-05-09,6.25,6.45,6.25,6.3,1700
2018-05-10,6.2,6.6,6.2,6.6,11900
2018-05-11,5.9,6.65,5.9,6.65,1600
2018-05-14,6.65,6.75,6.6,6.6,7400
2018-05-15,6.75,6.75,6.75,6.75,600
2018-05-16,6.5,6.8,6.5,6.8,200
2018-05-17,6.8,6.9,6.8,6.9,1400
2018-05-18,6.92,7,6.92,7,700
2018-05-21,7,7,7,7,0
2018-05-22,6.85,6.95,6.85,6.95,6700
2018-05-23,6.95,7,6.95,7,2200
2018-05-24,7.05,7.15,7.05,7.15,8900
2018-05-25,7.15,7.3,7.15,7.25,11100
2018-05-29,7.2,7.2,7.2,7.2,600
2018-05-30,7.24,7.3,7.2,7.3,24600
2018-05-31,7.3,7.3,7.25,7.25,12100
2018-06-01,7.35,7.4,7.35,7.4,7000
2018-06-04,7.4,7.45,7.3,7.4,33300
2018-06-05,7.45,7.45,7.4,7.4,8800
2018-06-06,7.45,7.47,7.44,7.46,13500
2018-06-07,7.46,7.49,7.44,7.47,20900
2018-06-08,7.47,7.47,7.46,7.46,2600
2018-06-11,7.5,7.5,7.5,7.5,1200
2018-06-12,7.5,7.6,7.5,7.6,4000
2018-06-13,7.6,7.6,7.55,7.58,5500
2018-06-14,7.58,7.6,7.55,7.6,3900
2018-06-15,7.6,7.64,7.6,7.64,4200
2018-06-18,7.65,7.65,7.65,7.65,1100
2018-06-19,7.65,7.65,7.55,7.6,6800
2018-06-20,7.6,7.6,7.6,7.6,200
2018-06-21,7.6,7.6,7.6,7.6,200
2018-06-22,7.6,7.6,7.6,7.6,1300
2018-06-25,7.6,7.65,7.6,7.65,4300
2018-06-26,7.65,7.65,7.65,7.65,7300
2018-06-27,7.66,7.85,7.66,7.85,1500
2018-06-28,7.45,7.45,7.45,7.45,200
2018-06-29,7.4,7.4,7.2,7.2,600
2018-07-02,7,7.2,6.8,7.1,30500
2018-07-03,6.8,6.8,6.8,6.8,800
2018-07-05,6.8,6.95,6.7,6.7,1700
2018-07-06,6.7,6.7,6.7,6.7,0
